,condition_concept_id,chi2,p_value
7250,43530688,0.24153998998361542,0.6230960587499462
8099,4089860,0.24153998998361542,0.6230960587499462
5644,437860,0.24153998998361542,0.6230960587499462
7257,37207925,0.24153998998361542,0.6230960587499462
7837,443428,0.24153998998361542,0.6230960587499462
6843,135764,0.24153998998361542,0.6230960587499462
7025,441130,0.24153998998361542,0.6230960587499462
1718,438155,0.24119817189923592,0.6233420681407535
2078,4009186,0.23970481937723828,0.6244193910688167
365,40481632,0.23882779352968336,0.6250540287912727
3736,434084,0.23833388044253506,0.625412072229298
1282,195771,0.23820890190224303,0.6255027434771555
1880,4054064,0.2364389455683855,0.6267900101073097
3244,4282857,0.2364389455683855,0.6267900101073097
2790,4200967,0.2355164685306957,0.6274632788894761
1231,46286594,0.23461353284611797,0.6281238649669867
3733,141371,0.23435182656419862,0.6283156221238293
2882,441855,0.23369671344204754,0.6287962160913136
2520,37208024,0.23118434368277152,0.6306470427072652
603,444070,0.23078462496131188,0.6309426502799522
1023,438383,0.2298921861970411,0.6316037823178632
1503,4056577,0.22981182184947835,0.6316633948562635
5005,377868,0.22981182184947835,0.6316633948562635
1390,4233811,0.22981182184947835,0.6316633948562635
1494,140020,0.22981182184947835,0.6316633948562635
5451,4229897,0.22981182184947835,0.6316633948562635
2049,381014,0.22981182184947835,0.6316633948562635
1694,441818,0.22936668486847483,0.6319938202002515
3393,40321716,0.22818114324411726,0.6328757751935614
3810,4077584,0.22718172732120814,0.6336214550824075
4019,73649,0.22718172732120814,0.6336214550824075
5147,37207929,0.2254767772937758,0.6348982040122726
2241,4093228,0.2254767772937758,0.6348982040122726
4501,381291,0.2254767772937758,0.6348982040122726
5382,374023,0.2254767772937758,0.6348982040122726
5674,4109116,0.2254767772937758,0.6348982040122726
3515,4009752,0.2254767772937758,0.6348982040122726
2999,4317827,0.2254767772937758,0.6348982040122726
3557,4135937,0.2254767772937758,0.6348982040122726
4373,4078921,0.2254767772937758,0.6348982040122726
6293,4237824,0.2254767772937758,0.6348982040122726
7457,4179911,0.22543176072282226,0.6349319946565801
5771,25486,0.22543176072282226,0.6349319946565801
4944,377535,0.22543176072282226,0.6349319946565801
1461,435269,0.22543176072282226,0.6349319946565801
4652,439412,0.22543176072282226,0.6349319946565801
2432,139899,0.22543176072282226,0.6349319946565801
3465,4127554,0.22543176072282226,0.6349319946565801
5015,4298207,0.22543176072282226,0.6349319946565801
5119,4087151,0.22543176072282226,0.6349319946565801
4127,40489375,0.22543176072282226,0.6349319946565801
4122,4085332,0.22543176072282226,0.6349319946565801
3710,75103,0.22543176072282226,0.6349319946565801
6653,36715575,0.22543176072282226,0.6349319946565801
3576,4051594,0.22543176072282226,0.6349319946565801
1653,36685924,0.22543176072282226,0.6349319946565801
3571,77362,0.22543176072282226,0.6349319946565801
6426,199879,0.22543176072282226,0.6349319946565801
2430,133283,0.22543176072282226,0.6349319946565801
4234,4169252,0.22543176072282226,0.6349319946565801
6717,36712948,0.22543176072282226,0.6349319946565801
6389,4122221,0.22543176072282226,0.6349319946565801
5890,4100247,0.22543176072282226,0.6349319946565801
7180,440193,0.22543176072282226,0.6349319946565801
5099,4035438,0.22543176072282226,0.6349319946565801
2592,4340954,0.22543176072282226,0.6349319946565801
7164,4108642,0.22543176072282226,0.6349319946565801
4782,44783857,0.22543176072282226,0.6349319946565801
5433,377271,0.22543176072282226,0.6349319946565801
6307,140057,0.22543176072282226,0.6349319946565801
3793,441171,0.22543176072282226,0.6349319946565801
6557,4276354,0.22543176072282226,0.6349319946565801
5685,377862,0.22543176072282226,0.6349319946565801
6328,4033617,0.22543176072282226,0.6349319946565801
4726,433612,0.22543176072282226,0.6349319946565801
6883,198104,0.22543176072282226,0.6349319946565801
7576,4148093,0.22543176072282226,0.6349319946565801
4306,4159165,0.22543176072282226,0.6349319946565801
5506,137054,0.22543176072282226,0.6349319946565801
4761,4181877,0.22543176072282226,0.6349319946565801
4105,4241648,0.22543176072282226,0.6349319946565801
4429,4117230,0.22543176072282226,0.6349319946565801
5649,81141,0.22543176072282226,0.6349319946565801
4506,36717200,0.22543176072282226,0.6349319946565801
3473,138790,0.22543176072282226,0.6349319946565801
2964,4263710,0.22543176072282226,0.6349319946565801
6801,4111552,0.22543176072282226,0.6349319946565801
5656,442753,0.22543176072282226,0.6349319946565801
3538,196364,0.22543176072282226,0.6349319946565801
4716,442584,0.22543176072282226,0.6349319946565801
4713,4108233,0.22543176072282226,0.6349319946565801
3211,36715679,0.22543176072282226,0.6349319946565801
7569,136915,0.22543176072282226,0.6349319946565801
5655,442564,0.22543176072282226,0.6349319946565801
6895,4168230,0.22543176072282226,0.6349319946565801
6618,4207615,0.22543176072282226,0.6349319946565801
5563,4176464,0.22543176072282226,0.6349319946565801
2977,40482030,0.22543176072282226,0.6349319946565801
7573,440080,0.22543176072282226,0.6349319946565801
4990,4090616,0.22543176072282226,0.6349319946565801
5960,4059379,0.22543176072282226,0.6349319946565801
4371,4047607,0.22543176072282226,0.6349319946565801
5622,376402,0.22543176072282226,0.6349319946565801
5209,315586,0.22543176072282226,0.6349319946565801
4389,377559,0.22543176072282226,0.6349319946565801
6187,133637,0.22543176072282226,0.6349319946565801
6317,4001458,0.22543176072282226,0.6349319946565801
2089,136934,0.22070917525571676,0.6385000929105983
2726,133444,0.21956748614217053,0.6393696699913776
2036,197981,0.21956748614217053,0.6393696699913776
2459,437448,0.2182148512219698,0.6404034914199774
3474,36713165,0.2182148512219698,0.6404034914199774
2179,4153258,0.2182148512219698,0.6404034914199774
872,80492,0.2182148512219698,0.6404034914199774
225,4172432,0.21763701787990022,0.6408463206710744
2006,46269752,0.21762337629163836,0.6408567837048831
3897,193250,0.21762337629163836,0.6408567837048831
758,195906,0.21750968642047053,0.6409439988340897
3468,4211001,0.21673457476008284,0.6415393524822028
716,78234,0.2165893959623075,0.6416510065003923
1660,312940,0.21618510908919003,0.641962175289553
3158,381569,0.21483020259599694,0.643007597607705
1291,443784,0.21475526715655185,0.6430655332575407
1156,443403,0.21475526715655185,0.6430655332575407
1030,4084966,0.2129247546068594,0.6444846060569758
1076,376686,0.2119806278623016,0.6452194177216919
2548,4095168,0.2116020622372765,0.6455146115555834
3278,378414,0.2116020622372765,0.6455146115555834
4421,4163865,0.2107207067044213,0.6462031070647556
3345,46270027,0.2107207067044213,0.6462031070647556
4471,4212079,0.2107207067044213,0.6462031070647556
3533,376712,0.2107207067044213,0.6462031070647556
1292,37118667,0.2107207067044213,0.6462031070647556
4317,40479573,0.20652405824019052,0.6495055609956722
622,438039,0.20652405824019052,0.6495055609956722
600,132391,0.20652405824019052,0.6495055609956722
3384,4138285,0.20652405824019052,0.6495055609956722
766,443284,0.20649919584187545,0.649525246085537
3324,193165,0.20404290107129996,0.6514771340847545
3516,44782718,0.20396729686637127,0.6515374367299415
1464,4149904,0.2038865001784601,0.6516018958252675
976,4221679,0.20277488993566495,0.6524902965412018
1469,4138403,0.2009180446976975,0.6539808450446032
2574,4266637,0.2009180446976975,0.6539808450446032
1619,435809,0.2009180446976975,0.6539808450446032
8115,4059109,0.19918364037577976,0.6553805964163613
8118,760755,0.19918364037577976,0.6553805964163613
8120,433465,0.19918364037577976,0.6553805964163613
8126,4009926,0.19918364037577976,0.6553805964163613
4028,37207919,0.19918364037577976,0.6553805964163613
8006,4217892,0.19918364037577976,0.6553805964163613
8008,4310665,0.19918364037577976,0.6553805964163613
8046,4108219,0.19918364037577976,0.6553805964163613
5556,442157,0.19918364037577976,0.6553805964163613
8151,434866,0.19918364037577976,0.6553805964163613
8158,42534834,0.19918364037577976,0.6553805964163613
7829,4302329,0.19918364037577976,0.6553805964163613
6848,4141395,0.19918364037577976,0.6553805964163613
7838,4136562,0.19918364037577976,0.6553805964163613
5218,132321,0.19918364037577976,0.6553805964163613
5219,432920,0.19918364037577976,0.6553805964163613
7800,436740,0.19918364037577976,0.6553805964163613
7799,433864,0.19918364037577976,0.6553805964163613
8471,4341231,0.19918364037577976,0.6553805964163613
8470,4004146,0.19918364037577976,0.6553805964163613
8467,4155499,0.19918364037577976,0.6553805964163613
8466,441799,0.19918364037577976,0.6553805964163613
6197,4279526,0.19918364037577976,0.6553805964163613
6205,4169977,0.19918364037577976,0.6553805964163613
7793,4100824,0.19918364037577976,0.6553805964163613
8479,439393,0.19918364037577976,0.6553805964163613
8481,4108678,0.19918364037577976,0.6553805964163613
8487,74456,0.19918364037577976,0.6553805964163613
8488,4100982,0.19918364037577976,0.6553805964163613
8490,4220074,0.19918364037577976,0.6553805964163613
8493,4115549,0.19918364037577976,0.6553805964163613
8005,4109410,0.19918364037577976,0.6553805964163613
8062,4001115,0.19918364037577976,0.6553805964163613
7444,4316372,0.19918364037577976,0.6553805964163613
6624,46274046,0.19918364037577976,0.6553805964163613
8087,45766820,0.19918364037577976,0.6553805964163613
8095,436040,0.19918364037577976,0.6553805964163613
8069,436021,0.19918364037577976,0.6553805964163613
8074,4308689,0.19918364037577976,0.6553805964163613
8080,200907,0.19918364037577976,0.6553805964163613
8495,196951,0.19918364037577976,0.6553805964163613
7578,432260,0.19918364037577976,0.6553805964163613
8129,4241917,0.19918364037577976,0.6553805964163613
2269,437504,0.19918364037577976,0.6553805964163613
7470,437872,0.19918364037577976,0.6553805964163613
7115,4012456,0.19918364037577976,0.6553805964163613
6657,46273476,0.19918364037577976,0.6553805964163613
8025,195483,0.19918364037577976,0.6553805964163613
8030,4266517,0.19918364037577976,0.6553805964163613
5547,201164,0.19918364037577976,0.6553805964163613
8002,4345598,0.19918364037577976,0.6553805964163613
8132,4174403,0.19918364037577976,0.6553805964163613
8135,45757231,0.19918364037577976,0.6553805964163613
8139,193431,0.19918364037577976,0.6553805964163613
6529,40490306,0.19918364037577976,0.6553805964163613
6533,4105126,0.19918364037577976,0.6553805964163613
6541,4063582,0.19918364037577976,0.6553805964163613
8144,4263312,0.19918364037577976,0.6553805964163613
8190,438038,0.19918364037577976,0.6553805964163613
5714,134243,0.19918364037577976,0.6553805964163613
7426,438751,0.19918364037577976,0.6553805964163613
8128,37116491,0.19918364037577976,0.6553805964163613
6589,135429,0.19918364037577976,0.6553805964163613
6590,440382,0.19918364037577976,0.6553805964163613
7459,4221998,0.19918364037577976,0.6553805964163613
8166,77619,0.19918364037577976,0.6553805964163613
6516,435853,0.19918364037577976,0.6553805964163613
8195,4059254,0.19918364037577976,0.6553805964163613
8201,4052209,0.19918364037577976,0.6553805964163613
7038,4016356,0.19918364037577976,0.6553805964163613
7759,4020005,0.19918364037577976,0.6553805964163613
3646,4269764,0.19918364037577976,0.6553805964163613
7585,40483847,0.19918364037577976,0.6553805964163613
7587,432430,0.19918364037577976,0.6553805964163613
8014,46272970,0.19918364037577976,0.6553805964163613
134,36712969,0.19918364037577976,0.6553805964163613
8180,443913,0.19918364037577976,0.6553805964163613
8216,433642,0.19918364037577976,0.6553805964163613
8219,4276583,0.19918364037577976,0.6553805964163613
8223,79914,0.19918364037577976,0.6553805964163613
7119,196758,0.19918364037577976,0.6553805964163613
3629,440891,0.19918364037577976,0.6553805964163613
6494,45770827,0.19918364037577976,0.6553805964163613
7970,4009628,0.19918364037577976,0.6553805964163613
7983,4057246,0.19918364037577976,0.6553805964163613
7991,193120,0.19918364037577976,0.6553805964163613
7992,75408,0.19918364037577976,0.6553805964163613
5494,437221,0.19918364037577976,0.6553805964163613
5501,4279548,0.19918364037577976,0.6553805964163613
7103,440203,0.19918364037577976,0.6553805964163613
7104,439052,0.19918364037577976,0.6553805964163613
3898,3657662,0.19918364037577976,0.6553805964163613
7475,4127408,0.19918364037577976,0.6553805964163613
7141,45757682,0.19918364037577976,0.6553805964163613
6496,434094,0.19918364037577976,0.6553805964163613
6930,444023,0.19918364037577976,0.6553805964163613
7726,193830,0.19918364037577976,0.6553805964163613
7702,198195,0.19918364037577976,0.6553805964163613
7704,4108641,0.19918364037577976,0.6553805964163613
7603,4031134,0.19918364037577976,0.6553805964163613
7613,4009644,0.19918364037577976,0.6553805964163613
4661,440890,0.19918364037577976,0.6553805964163613
8231,4052359,0.19918364037577976,0.6553805964163613
8232,4340394,0.19918364037577976,0.6553805964163613
8234,79112,0.19918364037577976,0.6553805964163613
8235,380724,0.19918364037577976,0.6553805964163613
7411,437791,0.19918364037577976,0.6553805964163613
7416,432558,0.19918364037577976,0.6553805964163613
7418,372272,0.19918364037577976,0.6553805964163613
4116,439140,0.19918364037577976,0.6553805964163613
7957,43020489,0.19918364037577976,0.6553805964163613
6097,197416,0.19918364037577976,0.6553805964163613
6105,133406,0.19918364037577976,0.6553805964163613
7239,4102049,0.19918364037577976,0.6553805964163613
6065,73723,0.19918364037577976,0.6553805964163613
6216,81988,0.19918364037577976,0.6553805964163613
7644,4108968,0.19918364037577976,0.6553805964163613
8436,40481568,0.19918364037577976,0.6553805964163613
8437,434880,0.19918364037577976,0.6553805964163613
6126,75994,0.19918364037577976,0.6553805964163613
6132,4328350,0.19918364037577976,0.6553805964163613
7809,4199407,0.19918364037577976,0.6553805964163613
7819,433173,0.19918364037577976,0.6553805964163613
7820,4173974,0.19918364037577976,0.6553805964163613
7855,78830,0.19918364037577976,0.6553805964163613
7959,435987,0.19918364037577976,0.6553805964163613
7501,40491360,0.19918364037577976,0.6553805964163613
7504,433694,0.19918364037577976,0.6553805964163613
3893,440695,0.19918364037577976,0.6553805964163613
6674,4062790,0.19918364037577976,0.6553805964163613
6687,78274,0.19918364037577976,0.6553805964163613
6701,436551,0.19918364037577976,0.6553805964163613
5461,26719,0.19918364037577976,0.6553805964163613
5464,372316,0.19918364037577976,0.6553805964163613
7956,4229262,0.19918364037577976,0.6553805964163613
6836,440023,0.19918364037577976,0.6553805964163613
1506,4063306,0.19918364037577976,0.6553805964163613
1508,45757153,0.19918364037577976,0.6553805964163613
5799,4101305,0.19918364037577976,0.6553805964163613
6464,198212,0.19918364037577976,0.6553805964163613
5809,4278672,0.19918364037577976,0.6553805964163613
8246,45757752,0.19918364037577976,0.6553805964163613
8248,4100089,0.19918364037577976,0.6553805964163613
8251,4101563,0.19918364037577976,0.6553805964163613
5021,256146,0.19918364037577976,0.6553805964163613
3968,36716726,0.19918364037577976,0.6553805964163613
5566,40483613,0.19918364037577976,0.6553805964163613
5623,142004,0.19918364037577976,0.6553805964163613
6584,40397365,0.19918364037577976,0.6553805964163613
8085,377383,0.19918364037577976,0.6553805964163613
6927,4120610,0.19918364037577976,0.6553805964163613
5060,36715604,0.19918364037577976,0.6553805964163613
3209,4003192,0.19918364037577976,0.6553805964163613
7109,4159804,0.19918364037577976,0.6553805964163613
7456,252544,0.19918364037577976,0.6553805964163613
6599,4111626,0.19918364037577976,0.6553805964163613
6603,438759,0.19918364037577976,0.6553805964163613
8061,4257827,0.19918364037577976,0.6553805964163613
8272,46273389,0.19918364037577976,0.6553805964163613
5813,4007425,0.19918364037577976,0.6553805964163613
