,condition_concept_id,n_people
8067,4224655,8
8068,439739,8
8069,46270433,8
8070,4284490,8
8071,433243,8
8072,435684,8
8073,375716,8
8074,4148925,8
8075,438059,8
8076,4221077,8
8077,4331739,8
8078,4311402,8
8079,253235,8
8080,441423,8
8081,137322,8
8082,4243874,8
8083,4049043,8
8084,4051764,8
8085,4151682,8
8086,436643,8
8087,4071202,8
8088,42534834,8
8089,4245406,8
8090,4086854,8
8091,255566,8
8092,74104,8
8093,380632,8
8094,441678,8
8095,4254512,8
8096,79104,8
8097,40479608,8
8098,43531045,8
8099,4053831,8
8100,4071059,8
8101,42538747,8
8102,45766785,8
8103,30274,8
8104,37108590,8
8105,436176,8
8106,4215117,8
8107,433270,8
8108,440732,8
8109,4215380,8
8110,4035276,8
8111,42872398,8
8112,380412,8
8113,4311246,8
8114,4121123,8
8115,4325601,8
8116,4100089,8
8117,4216852,8
8118,201244,8
8119,37399393,8
8120,72516,8
8121,4241917,8
8122,4003820,8
8123,40484025,8
8124,4018954,8
8125,4199780,8
8126,4117230,8
8127,4049621,8
8128,138918,8
8129,4217299,8
8130,434654,8
8131,4096135,8
8132,440268,8
8133,4215933,8
8134,45757124,8
8135,45772123,8
8136,439211,8
8137,439026,8
8138,4268004,8
8139,4160043,8
8140,4116325,8
8141,374945,8
8142,46270410,8
8143,444421,8
8144,4322887,8
8145,4245766,8
8146,440920,8
8147,74739,8
8148,436256,8
8149,4183457,8
8150,4020886,8
8151,4056460,8
8152,45766907,8
8153,4093292,8
8154,4031189,8
8155,35626044,8
8156,373449,8
8157,438608,8
8158,40483613,8
8159,4005591,8
8160,433441,8
8161,45772090,8
8162,4090098,8
8163,4053592,8
8164,4335996,8
8165,373215,8
8166,4246283,8
8167,45766889,8
8168,133420,8
8169,443610,8
8170,4220197,8
8171,4057033,8
8172,4065483,8
8173,4059173,8
8174,375250,8
8175,4197544,8
8176,4173974,8
8177,4067970,8
8178,4155507,8
8179,379817,8
8180,4171556,8
8181,4009644,8
8182,4064725,8
8183,45757753,8
8184,372649,8
8185,4288751,8
8186,46269760,8
8187,442163,8
8188,4062790,8
8189,37116487,8
8190,4082948,8
8191,436987,8
8192,75095,8
8193,438343,8
8194,4110483,8
8195,75692,8
8196,443391,8
8197,45757661,8
8198,381783,8
8199,437504,8
8200,4309018,8
8201,435646,8
8202,45757253,8
8203,140443,8
8204,4096021,8
8205,4262578,8
8206,45770898,8
8207,200831,8
8208,443702,8
8209,45757325,8
8210,45757243,8
8211,4153254,7
8212,4166143,7
8213,435182,7
8214,4308707,7
8215,442140,7
8216,4335884,7
8217,4217947,7
8218,42536770,7
8219,79174,7
8220,377368,7
8221,4001115,7
8222,441198,7
8223,761236,7
8224,443541,7
8225,4170972,7
8226,36713315,7
8227,440043,7
8228,80205,7
8229,4120604,7
8230,36712969,7
8231,4002825,7
8232,434559,7
8233,4047937,7
8234,433738,7
8235,261495,7
8236,28462,7
8237,4048926,7
8238,192767,7
8239,4153887,7
8240,4278672,7
8241,760750,7
8242,36674698,7
8243,438412,7
8244,4156756,7
8245,195976,7
8246,439972,7
8247,432287,7
8248,4028933,7
8249,4101305,7
8250,438360,7
8251,46274073,7
8252,4320024,7
8253,4048620,7
8254,435754,7
8255,433446,7
8256,379814,7
8257,4118910,7
8258,4013540,7
8259,4153253,7
8260,43020462,7
8261,4051642,7
8262,4160362,7
8263,4277749,7
8264,72817,7
8265,441775,7
8266,4305951,7
8267,4170931,7
8268,79915,7
8269,4055369,7
8270,433864,7
8271,4276356,7
8272,438105,7
8273,37016889,7
8274,4224517,7
8275,196307,7
8276,4059565,7
8277,4154776,7
8278,4150466,7
8279,4112814,7
8280,75946,7
8281,36687163,7
8282,45772781,7
8283,37207859,7
8284,378436,7
8285,35625043,7
8286,80576,7
8287,4004146,7
8288,437169,7
8289,439416,7
8290,45757477,7
8291,4119953,7
8292,192577,7
8293,80210,7
8294,45757244,7
8295,46270458,7
8296,46270399,7
8297,434557,7
8298,201221,7
8299,4067054,7
8300,381034,7
8301,4098472,7
8302,372315,7
8303,443589,7
8304,37310609,7
8305,4020015,7
8306,4056479,7
8307,198197,7
8308,4264891,7
8309,43021812,7
8310,4309315,7
8311,4174506,7
8312,4121617,7
8313,4083100,7
8314,374050,7
8315,4110574,7
8316,24884,7
8317,4096138,7
8318,4266662,7
8319,4001170,7
8320,198195,7
8321,79962,7
8322,4006963,7
8323,440953,7
8324,372647,7
8325,4113306,7
8326,133158,7
8327,321522,7
8328,441272,7
8329,135414,7
8330,4035426,7
8331,142033,7
8332,434499,7
8333,45757343,7
8334,4059298,7
8335,4057743,7
8336,4062252,7
8337,77405,7
8338,4263569,7
8339,4197114,7
8340,4106505,7
8341,4172067,7
8342,4008352,7
8343,46274126,7
8344,433022,7
8345,4246137,7
8346,4166559,7
8347,43021205,7
8348,197714,7
8349,4229262,7
8350,440589,7
8351,4094163,7
8352,433978,7
8353,4108760,7
8354,4171175,7
8355,141209,7
8356,254583,7
8357,4096598,7
8358,4197245,7
8359,434860,7
8360,434869,7
8361,4346191,7
8362,193448,7
8363,23865,7
8364,4120090,7
8365,4145607,7
8366,132333,7
8367,45771411,7
8368,43020481,7
8369,432556,7
8370,437183,7
8371,4195014,7
8372,193521,7
8373,43021418,7
8374,441940,7
8375,46273644,7
8376,440345,7
8377,4121812,7
8378,4092659,7
8379,46270461,7
8380,75413,7
8381,378548,7
8382,440119,7
8383,192291,7
8384,77182,7
8385,45757232,7
8386,4108679,7
8387,4142066,7
8388,372567,7
8389,4146482,7
8390,4096314,7
8391,4346048,7
8392,4050680,7
8393,43530869,7
8394,435098,7
8395,4216915,7
8396,139830,7
8397,4291019,7
8398,434484,7
8399,4056354,6
8400,4270073,6
8401,4048181,6
8402,4306496,6
8403,4163372,6
8404,43021370,6
8405,37207864,6
8406,79144,6
8407,377564,6
8408,434929,6
8409,46273369,6
8410,36715636,6
8411,197050,6
8412,79742,6
8413,4305587,6
8414,137219,6
8415,435368,6
8416,45766951,6
8417,76570,6
8418,4166838,6
8419,4208064,6
8420,432294,6
8421,36717004,6
8422,433856,6
8423,4151686,6
8424,4094637,6
8425,199747,6
8426,260841,6
8427,75628,6
8428,201110,6
8429,45772708,6
8430,4241576,6
8431,43530695,6
8432,73373,6
8433,4344379,6
8434,195978,6
8435,4066821,6
8436,77112,6
8437,440758,6
8438,437149,6
8439,4158563,6
8440,44788773,6
8441,4081488,6
8442,434688,6
8443,44784340,6
8444,75690,6
8445,192240,6
8446,440785,6
8447,436587,6
8448,441571,6
8449,436027,6
8450,45757750,6
8451,4139294,6
8452,194149,6
8453,40492312,6
8454,198030,6
8455,432937,6
8456,4120610,6
8457,4097389,6
8458,4118013,6
8459,4019056,6
8460,4062569,6
8461,261393,6
8462,4148937,6
8463,45757725,6
8464,381867,6
8465,4083552,6
8466,4059242,6
8467,4058843,6
8468,372642,6
8469,35626043,6
8470,4069182,6
8471,4347554,6
8472,432821,6
8473,433617,6
8474,443874,6
8475,441890,6
8476,4134336,6
8477,4303996,6
8478,439140,6
8479,433975,6
8480,197926,6
8481,79232,6
8482,37116623,6
8483,37119157,6
8484,45763765,6
8485,4151832,6
8486,4028474,6
8487,4056740,6
8488,40481178,6
8489,4099889,6
8490,316644,6
8491,4208120,6
8492,197927,6
8493,4002808,6
8494,4273682,6
8495,4313176,6
8496,37207919,6
8497,4334472,6
8498,373432,6
8499,4090100,6
8500,197163,6
8501,45757233,6
8502,37118673,6
8503,4032876,6
8504,433993,6
8505,436876,6
8506,436015,6
8507,438669,6
8508,40488799,6
8509,4038841,6
8510,442759,6
8511,198797,6
8512,72403,6
8513,4171100,6
8514,45757112,6
8515,436485,6
8516,24148,6
8517,81988,6
8518,4217086,6
8519,435474,6
8520,194476,6
8521,439733,6
8522,434289,6
8523,438543,6
8524,437692,6
8525,433097,6
8526,37118008,6
8527,46270482,6
8528,4038843,6
8529,36715616,6
8530,40483536,6
8531,4029881,6
8532,37117999,6
8533,4236877,6
8534,133969,6
8535,4085678,6
8536,437590,6
8537,435988,6
8538,36687143,6
8539,4054671,6
8540,441108,6
8541,42535175,6
8542,4085622,6
8543,40490828,6
8544,444461,6
8545,75070,6
8546,192819,6
8547,46270494,6
8548,4217564,6
8549,438820,6
8550,4062133,6
8551,45766820,6
8552,4244067,6
8553,378840,6
8554,192255,6
8555,442274,6
8556,4217219,6
8557,140435,6
8558,435138,6
8559,4117391,6
8560,4051298,6
8561,4167493,6
8562,4238810,6
8563,4011615,6
8564,4197474,6
8565,434824,6
8566,4053150,6
8567,433694,6
8568,193079,6
8569,372930,6
8570,26361,6
8571,46273404,6
8572,438977,6
8573,36712793,6
8574,4096140,6
8575,4050964,6
8576,4163266,6
8577,44783938,6
8578,441188,6
8579,4168840,6
8580,30333,6
8581,321975,6
8582,443194,6
8583,37018934,6
8584,4152156,6
8585,45757669,6
8586,4343205,6
8587,46270457,6
8588,37016358,6
8589,36715597,6
8590,443875,5
8591,4336226,5
8592,4172865,5
8593,4344381,5
8594,4108526,5
8595,435660,5
8596,4290062,5
8597,434486,5
8598,4086438,5
8599,437840,5
8600,4270737,5
8601,4053417,5
8602,372293,5
8603,73021,5
8604,4115271,5
8605,4098618,5
8606,437473,5
8607,4124841,5
8608,252949,5
8609,444378,5
8610,31339,5
8611,4093427,5
8612,253910,5
8613,35610325,5
8614,35624484,5
8615,4140301,5
8616,4126571,5
8617,438542,5
8618,373461,5
8619,197667,5
8620,443455,5
8621,4281313,5
8622,4264889,5
8623,36715842,5
8624,440865,5
8625,4242593,5
8626,4069806,5
8627,4024688,5
8628,4219504,5
8629,4144382,5
8630,4134331,5
8631,4222163,5
8632,45757113,5
8633,433647,5
8634,42537576,5
8635,4097998,5
8636,79213,5
8637,436626,5
8638,4109548,5
8639,46273523,5
8640,433967,5
8641,37209395,5
8642,381580,5
8643,77356,5
8644,4118008,5
8645,40481524,5
8646,43531010,5
8647,4015987,5
8648,136330,5
8649,132258,5
8650,4020302,5
8651,78506,5
8652,4038846,5
8653,42538227,5
8654,3655108,5
8655,4061819,5
8656,45757752,5
8657,4241890,5
8658,4154124,5
8659,4020290,5
8660,314381,5
8661,4262580,5
8662,760749,5
8663,4235431,5
8664,4113820,5
8665,443560,5
8666,4291452,5
8667,40636815,5
8668,440339,5
8669,439261,5
8670,37117202,5
8671,437442,5
8672,46270438,5
8673,440938,5
8674,4150465,5
8675,37018354,5
8676,200629,5
8677,4221139,5
8678,4056462,5
8679,4025660,5
8680,432558,5
8681,376424,5
8682,45766087,5
8683,4082627,5
8684,37108591,5
8685,4344397,5
8686,4276347,5
8687,4284824,5
8688,138973,5
8689,4189197,5
8690,443575,5
8691,4239065,5
8692,4069534,5
8693,379819,5
8694,4269780,5
8695,75114,5
8696,4243365,5
8697,4313379,5
8698,46269927,5
8699,4206889,5
8700,200458,5
8701,440905,5
8702,4038606,5
8703,4144835,5
8704,4284682,5
8705,432637,5
8706,45757207,5
8707,45766971,5
8708,4155192,5
8709,4035134,5
8710,46269862,5
8711,4117241,5
8712,4328350,5
8713,4102297,5
8714,442038,5
8715,45767653,5
8716,374270,5
8717,4168683,5
8718,141524,5
8719,198374,5
8720,4185544,5
8721,4181882,5
8722,37116626,5
8723,4276510,5
8724,4199331,5
8725,138299,5
8726,258684,5
8727,78276,5
8728,4108466,5
8729,432236,5
8730,4002572,5
8731,4114976,5
8732,4165404,5
8733,437316,5
8734,4116723,5
8735,377822,5
8736,45768754,5
8737,432366,5
8738,4055230,5
8739,140261,5
8740,372316,5
8741,437690,5
8742,141753,5
8743,4087616,5
8744,4101442,5
8745,4115064,5
8746,4108832,5
8747,443362,5
8748,42534962,5
8749,315202,5
8750,4115696,5
8751,4049341,5
8752,80262,5
8753,4026113,5
8754,196377,5
8755,37207924,5
8756,433146,5
8757,40484496,5
8758,4152929,5
8759,4019044,5
8760,24612,5
8761,436922,5
8762,40493243,5
8763,44784591,5
8764,4094639,5
8765,4096031,5
8766,37108900,5
8767,4100723,5
8768,4344502,5
8769,4132082,5
8770,192433,5
8771,4054662,5
8772,4084939,5
8773,435487,5
8774,443522,5
8775,441852,5
8776,45763767,5
8777,4311555,5
8778,4094262,5
8779,4079898,5
8780,36714644,5
8781,37109495,5
8782,134144,5
8783,196364,5
8784,4120455,5
8785,46273949,5
8786,4301746,5
8787,37016888,5
8788,45766840,5
8789,4272313,5
8790,80854,5
8791,444387,5
8792,4159511,5
8793,434156,5
8794,76122,5
8795,440840,5
8796,435818,5
8797,376335,5
8798,40486685,5
8799,380724,5
8800,194586,5
8801,46274127,5
8802,4136344,5
8803,132772,5
8804,4084768,5
8805,36717164,5
8806,37017321,5
8807,4189719,5
8808,4185026,5
8809,197490,5
8810,4148140,5
8811,46269883,5
8812,440549,5
8813,36684630,5
8814,433774,5
8815,443929,5
8816,434285,5
8817,4068228,5
8818,433039,5
8819,4102401,5
8820,4228490,5
8821,443565,5
8822,4100683,5
8823,201626,5
8824,436541,5
8825,44783518,5
8826,4136702,5
8827,4129400,5
8828,45772686,5
8829,4003192,5
8830,36712792,5
8831,4300196,5
8832,4115208,5
8833,4033835,5
8834,4001456,5
8835,4249010,5
8836,46269866,5
8837,4097283,5
8838,36716848,5
8839,36715598,5
8840,37111388,5
8841,257660,5
8842,438344,5
8843,437014,5
8844,46270454,5
8845,75356,5
8846,4301483,5
8847,252544,5
8848,375822,5
8849,442176,5
8850,4042220,5
8851,4057176,5
8852,45770921,5
8853,4266517,5
8854,4264693,5
8855,4241769,5
8856,76396,5
8857,133914,5
8858,46270516,5
8859,46273423,5
8860,4318862,5
8861,436010,5
8862,40490974,5
8863,194101,5
8864,201617,5
8865,45767614,5
8866,138622,5
8867,433513,5
8868,381584,5
8869,439678,5
8870,4107566,4
8871,194158,4
8872,432962,4
8873,4201191,4
8874,440855,4
8875,442296,4
8876,78514,4
8877,4268609,4
8878,4059703,4
8879,192259,4
8880,37116527,4
8881,4129397,4
8882,4180312,4
8883,432515,4
8884,4145177,4
8885,4341231,4
8886,434708,4
8887,373858,4
8888,444203,4
8889,4013323,4
8890,433340,4
8891,4125008,4
8892,196796,4
8893,4062231,4
8894,4290339,4
8895,4065479,4
8896,4296638,4
8897,4006657,4
8898,439724,4
8899,40482936,4
8900,37117648,4
8901,320888,4
8902,36715604,4
8903,443382,4
8904,4049461,4
8905,27526,4
8906,45757673,4
8907,4340811,4
8908,46270403,4
8909,4062558,4
8910,4014296,4
8911,45763818,4
8912,79112,4
8913,437325,4
8914,30356,4
8915,45766973,4
8916,438095,4
8917,441182,4
8918,442769,4
8919,45757738,4
8920,4108968,4
8921,136932,4
8922,434530,4
8923,4244639,4
8924,432830,4
8925,443720,4
8926,4263510,4
8927,4050390,4
8928,37109306,4
8929,4098825,4
8930,43531175,4
8931,4173673,4
8932,4181064,4
8933,4005037,4
8934,136912,4
8935,4248131,4
8936,134851,4
8937,442767,4
8938,4198826,4
8939,134232,4
8940,135700,4
8941,36715635,4
8942,43020467,4
8943,76801,4
8944,4109045,4
8945,135695,4
8946,434859,4
8947,46273449,4
8948,4196222,4
8949,37118007,4
8950,438658,4
8951,4059254,4
8952,4088076,4
8953,37310611,4
8954,4048606,4
8955,45770931,4
8956,4146775,4
8957,376121,4
8958,374283,4
8959,43530951,4
8960,4051127,4
8961,42534961,4
8962,443930,4
8963,4171905,4
8964,4050552,4
8965,77124,4
8966,200671,4
8967,4032807,4
8968,4210998,4
8969,76838,4
8970,75994,4
8971,4253536,4
8972,74698,4
8973,4274011,4
8974,4095568,4
8975,4001626,4
8976,4182585,4
8977,4065761,4
8978,37396152,4
8979,136937,4
8980,4175583,4
8981,4318691,4
8982,444437,4
8983,4239312,4
8984,441554,4
8985,4166140,4
8986,315481,4
8987,4262968,4
8988,4183170,4
8989,81636,4
8990,320743,4
8991,376423,4
8992,40481568,4
8993,4279620,4
8994,440595,4
8995,321526,4
8996,433589,4
8997,3656903,4
8998,435493,4
8999,45763787,4
9000,199726,4
9001,45766947,4
9002,437797,4
9003,441412,4
9004,4040447,4
9005,36715750,4
9006,4007584,4
9007,37016356,4
9008,432744,4
9009,444417,4
9010,378048,4
9011,4059122,4
9012,4027120,4
9013,440895,4
9014,36717163,4
9015,4005622,4
9016,4044930,4
9017,376963,4
9018,4152373,4
9019,75379,4
9020,4240725,4
9021,4012453,4
9022,432668,4
9023,4240648,4
9024,24198,4
9025,4103105,4
9026,4149044,4
9027,4080395,4
9028,443444,4
9029,4038772,4
9030,4083681,4
9031,4184338,4
9032,442284,4
9033,78830,4
9034,4105584,4
9035,81945,4
9036,378849,4
9037,4243666,4
9038,441085,4
9039,4288480,4
9040,198623,4
9041,4329097,4
9042,438948,4
9043,372272,4
9044,4035808,4
9045,4110130,4
9046,4152487,4
9047,4194876,4
9048,441565,4
9049,4055718,4
9050,4311814,4
9051,373082,4
9052,133594,4
9053,443435,4
9054,133123,4
9055,376970,4
9056,4174533,4
9057,4178910,4
9058,45757312,4
9059,4322726,4
9060,4218193,4
9061,4036612,4
9062,440023,4
9063,4338038,4
9064,200017,4
9065,4344259,4
9066,437906,4
9067,4309539,4
9068,36716005,4
9069,138377,4
9070,4032877,4
9071,438251,4
9072,45757419,4
9073,4163899,4
9074,4133012,4
9075,4038602,4
9076,4145240,4
9077,439166,4
9078,4213100,4
9079,37118658,4
9080,4030372,4
9081,197225,4
9082,40479565,4
9083,433076,4
9084,4177053,4
9085,4247776,4
9086,4020428,4
9087,40482072,4
9088,4058696,4
9089,4185780,4
9090,4170632,4
9091,374936,4
9092,4246029,4
9093,4063560,4
9094,77641,4
9095,45757384,4
9096,4088757,4
9097,4242241,4
9098,37312674,4
9099,40480043,4
9100,4169402,4
9101,77962,4
9102,4058375,4
9103,4092411,4
9104,4285139,4
9105,40490405,4
9106,45770893,4
9107,433536,4
9108,4079686,4
9109,440539,4
9110,440112,4
9111,372331,4
9112,73686,4
9113,4274633,4
9114,374466,4
9115,438692,4
9116,142006,4
9117,317898,4
9118,4003175,4
9119,4113600,4
9120,42538061,4
9121,255711,4
9122,195125,4
9123,4014420,4
9124,4188613,4
9125,4177361,4
9126,436054,4
9127,4005907,4
9128,435927,4
9129,4062245,4
9130,43021407,4
9131,36715639,4
9132,45763789,4
9133,4121462,4
9134,4241439,4
9135,3657069,4
9136,435983,4
9137,434540,4
9138,43020870,4
9139,435945,4
9140,4109398,4
9141,4193774,4
9142,46270435,4
9143,40484933,4
9144,45772068,4
9145,4063582,4
9146,36717170,4
9147,40490930,4
9148,4338023,4
9149,136928,4
9150,4344615,4
9151,4048809,4
9152,78769,4
9153,4080602,4
9154,77619,4
9155,194420,4
9156,442184,4
9157,45757682,4
9158,4002306,4
9159,443802,4
9160,762443,4
9161,195014,4
9162,4337102,4
9163,4344161,4
9164,4253927,4
9165,4108318,4
9166,4345479,4
9167,4149584,4
9168,4002155,4
9169,4093957,4
9170,372326,4
9171,4171906,4
9172,432441,4
9173,4092828,4
9174,433480,4
9175,434224,4
9176,4054993,4
9177,436941,4
9178,45757704,4
9179,140967,3
9180,80316,3
9181,440948,3
9182,765118,3
9183,4322698,3
9184,192824,3
9185,132704,3
9186,4310082,3
9187,4345232,3
9188,36686112,3
9189,436011,3
9190,4079683,3
9191,80471,3
9192,43531419,3
9193,433583,3
9194,256810,3
9195,140947,3
9196,79732,3
9197,254389,3
9198,4059554,3
9199,438080,3
9200,433514,3
9201,45769873,3
9202,37117194,3
9203,433368,3
9204,441781,3
9205,36715610,3
9206,78633,3
9207,194421,3
9208,4314086,3
9209,4047853,3
9210,4077718,3
9211,435357,3
9212,37110290,3
9213,4056474,3
9214,4151722,3
9215,4220860,3
9216,4119774,3
9217,4019253,3
9218,4104213,3
9219,761246,3
9220,194088,3
9221,436532,3
9222,442161,3
9223,43020874,3
9224,37397428,3
9225,4066736,3
9226,40480278,3
9227,440019,3
9228,192974,3
9229,45757295,3
9230,43020458,3
9231,4173420,3
9232,4022078,3
9233,43021860,3
9234,37111384,3
9235,4130539,3
9236,135895,3
9237,46270492,3
9238,36715773,3
9239,315719,3
9240,4020013,3
9241,4133017,3
9242,36717583,3
9243,196856,3
9244,321234,3
9245,36715751,3
9246,4105025,3
9247,44783943,3
9248,4291648,3
9249,4130000,3
9250,436021,3
9251,381863,3
9252,136186,3
9253,74740,3
9254,45757176,3
9255,76595,3
9256,4035467,3
9257,4277354,3
9258,4098028,3
9259,4117405,3
9260,4152952,3
9261,436333,3
9262,4094981,3
9263,4340948,3
9264,760799,3
9265,4108900,3
9266,4094990,3
9267,4057350,3
9268,4153492,3
9269,4033318,3
9270,434581,3
9271,4271511,3
9272,434220,3
9273,46269848,3
9274,40489449,3
9275,45757123,3
9276,252442,3
9277,373464,3
9278,4095550,3
9279,4044061,3
9280,4307962,3
9281,380640,3
9282,4284702,3
9283,80496,3
9284,4174309,3
9285,438703,3
9286,4112851,3
9287,4319334,3
9288,4223997,3
9289,37399590,3
9290,36676213,3
9291,4212236,3
9292,4328365,3
9293,46270396,3
9294,4044227,3
9295,200003,3
9296,132238,3
9297,36714236,3
9298,4115841,3
9299,4136718,3
9300,45769896,3
9301,76777,3
9302,4082947,3
9303,4139034,3
9304,36686113,3
9305,4164141,3
9306,440787,3
9307,313023,3
9308,4097060,3
9309,443220,3
9310,4177623,3
9311,4058513,3
9312,40492252,3
9313,45772782,3
9314,372639,3
9315,81382,3
9316,372917,3
9317,4244530,3
9318,45757268,3
9319,380101,3
9320,4030750,3
9321,77953,3
9322,4098617,3
9323,196758,3
9324,37116547,3
9325,193277,3
9326,441331,3
9327,136639,3
9328,4126446,3
9329,437657,3
9330,40482933,3
9331,46270431,3
9332,4053835,3
9333,433706,3
9334,36713763,3
9335,440351,3
9336,4087751,3
9337,36715637,3
9338,4040720,3
9339,260212,3
9340,45770837,3
9341,4134325,3
9342,4080753,3
9343,4083305,3
9344,4089973,3
9345,4312497,3
9346,77665,3
9347,4100733,3
9348,4003021,3
9349,4181313,3
9350,4151991,3
9351,433960,3
9352,75037,3
9353,439393,3
9354,437623,3
9355,378533,3
9356,4171091,3
9357,4063306,3
9358,432431,3
9359,374342,3
9360,437937,3
9361,45772127,3
9362,194802,3
9363,4010378,3
9364,132724,3
9365,4028644,3
9366,201242,3
9367,196068,3
9368,380639,3
9369,4010386,3
9370,4049502,3
9371,4155080,3
9372,45757313,3
9373,436607,3
9374,193719,3
9375,4219348,3
9376,37108606,3
9377,432829,3
9378,4009628,3
9379,46270394,3
9380,4009800,3
9381,133890,3
9382,46269838,3
9383,140664,3
9384,198850,3
9385,4173746,3
9386,197938,3
9387,46269859,3
9388,440516,3
9389,4083550,3
9390,433161,3
9391,4108220,3
9392,439853,3
9393,42710047,3
9394,4174403,3
9395,4066378,3
9396,381310,3
9397,438578,3
9398,4283942,3
9399,74471,3
9400,434474,3
9401,45757231,3
9402,436166,3
9403,4309222,3
9404,4010376,3
9405,4066407,3
9406,434275,3
9407,261528,3
9408,4207606,3
9409,4080397,3
9410,443796,3
9411,4004792,3
9412,133924,3
9413,434279,3
9414,45766969,3
9415,194988,3
9416,135762,3
9417,134757,3
9418,4152815,3
9419,4301666,3
9420,4092159,3
9421,4231062,3
9422,134604,3
9423,442796,3
9424,36715662,3
9425,381567,3
9426,193434,3
9427,76870,3
9428,37116542,3
9429,439673,3
9430,4159804,3
9431,45757201,3
9432,4090674,3
9433,4176310,3
9434,4311220,3
9435,4136840,3
9436,40479844,3
9437,193814,3
9438,4153692,3
9439,438958,3
9440,319049,3
9441,4295340,3
9442,441963,3
9443,4173963,3
9444,4035966,3
9445,4205673,3
9446,4029732,3
9447,316577,3
9448,45768755,3
9449,440952,3
9450,441550,3
9451,4001621,3
9452,72245,3
9453,37395762,3
9454,45757667,3
9455,198704,3
9456,4132457,3
9457,37207939,3
9458,79098,3
9459,436296,3
9460,198221,3
9461,45757252,3
9462,4273323,3
9463,4310097,3
9464,4150473,3
9465,435271,3
9466,4230473,3
9467,37116528,3
9468,132495,3
9469,4117722,3
9470,4067301,3
9471,4143116,3
9472,4044351,3
9473,255084,3
9474,433332,3
9475,437492,3
9476,40488812,3
9477,4302027,3
9478,4031766,3
9479,433828,3
9480,4173323,3
9481,4300228,3
9482,4015507,3
9483,437173,3
9484,4150513,3
9485,259874,3
9486,40491866,3
9487,4058842,3
9488,4033966,3
9489,443384,3
9490,761247,3
9491,373483,3
9492,197044,3
9493,4110164,3
9494,36715647,3
9495,36715823,3
9496,36717575,3
9497,36715645,3
9498,45766948,3
9499,443738,3
9500,4173259,3
9501,432264,3
9502,434227,3
9503,440196,3
9504,4338958,3
9505,4050871,3
9506,196047,3
9507,138538,3
9508,4249474,3
9509,436621,3
9510,46269829,3
9511,4086196,3
9512,4277942,3
9513,40488789,3
9514,4304838,3
9515,36715611,3
9516,438024,3
9517,433921,3
9518,43530866,3
9519,438277,3
9520,439206,3
9521,4222737,3
9522,4003138,3
9523,435758,3
9524,4009159,3
9525,43020912,3
9526,45757092,3
9527,4151990,3
9528,196907,3
9529,380411,3
9530,437369,3
9531,4097608,3
9532,437195,3
9533,4041669,3
9534,40486482,3
9535,37108607,3
9536,134386,3
9537,4229431,3
9538,437152,3
9539,40493424,3
9540,46269842,3
9541,4299128,3
9542,46270424,3
9543,45766776,3
9544,440260,3
9545,377680,3
9546,4146725,3
9547,45757200,3
9548,432430,3
9549,443916,3
9550,4317960,3
9551,255192,3
9552,4093481,3
9553,4034227,3
9554,4001172,3
9555,435702,3
9556,4016357,3
9557,442558,3
9558,194560,3
9559,373211,3
9560,4249596,3
9561,81400,3
9562,4162450,3
9563,4029464,3
9564,4032727,3
9565,4062557,3
9566,376225,3
9567,4242694,3
9568,4145159,3
9569,4344276,3
9570,4051447,2
9571,4272033,2
9572,4346051,2
9573,140506,2
9574,440847,2
9575,4003675,2
9576,377980,2
9577,4170449,2
9578,443780,2
9579,432729,2
9580,380942,2
9581,4136209,2
9582,436880,2
9583,437786,2
9584,43021054,2
9585,4069772,2
9586,4098479,2
9587,4030504,2
9588,46274079,2
9589,439828,2
9590,375791,2
9591,4155336,2
9592,4181751,2
9593,45769897,2
9594,45766839,2
9595,37018684,2
9596,4185529,2
9597,4003980,2
9598,4194065,2
9599,4143379,2
9600,36716584,2
9601,441443,2
9602,4166072,2
9603,4009617,2
9604,141797,2
9605,440572,2
9606,4083357,2
9607,4314702,2
9608,4113190,2
9609,4161205,2
9610,4052209,2
9611,40397299,2
9612,375184,2
9613,4035494,2
9614,4014895,2
9615,73291,2
9616,44790851,2
9617,4282310,2
9618,36715649,2
9619,4316506,2
9620,4181148,2
9621,4227153,2
9622,45757234,2
9623,40485018,2
9624,133848,2
9625,198853,2
9626,46270456,2
9627,4056480,2
9628,4006586,2
9629,4302900,2
9630,4151989,2
9631,46270460,2
9632,45763567,2
9633,37016762,2
9634,36712703,2
9635,46269840,2
9636,195223,2
9637,4054915,2
9638,438681,2
9639,36676214,2
9640,4284550,2
9641,4027119,2
9642,35624443,2
9643,439986,2
9644,196029,2
9645,4181199,2
9646,43021845,2
9647,440891,2
9648,380126,2
9649,442789,2
9650,4057797,2
9651,201675,2
9652,377874,2
9653,80626,2
9654,4057638,2
9655,4007736,2
9656,4209094,2
9657,441953,2
9658,36713172,2
9659,45769898,2
9660,45757079,2
9661,4113927,2
9662,36684810,2
9663,4155499,2
9664,4285304,2
9665,4176286,2
9666,73318,2
9667,433860,2
9668,192818,2
9669,436527,2
9670,46271765,2
9671,436674,2
9672,4138154,2
9673,4176120,2
9674,45772076,2
9675,40487453,2
9676,440699,2
9677,4087608,2
9678,137193,2
9679,442122,2
9680,4101453,2
9681,432539,2
9682,441280,2
9683,437611,2
9684,433690,2
9685,4056567,2
9686,45766946,2
9687,443698,2
9688,433407,2
9689,36715676,2
9690,438000,2
9691,444422,2
