condition_concept_id,,chi2,p_value,p_adj,,,Article Mentions
443601,,200.96781147333192,1.2842106240742634e-45,3.6068964338864177e-44,,,
81878,,200.44557783119328,1.669542080719744e-45,4.676517871385331e-44,,,
140821,,200.03729546531991,2.0497136633687606e-45,5.725974298314021e-44,,,
4070750,,199.95014632140982,2.141465552660168e-45,5.966249335990473e-44,,,
4203555,,198.90266201848195,3.624923307063896e-45,1.007224679331765e-43,,,
4096682,,198.88906642914785,3.649772250023878e-45,1.011424885926617e-43,,,
4079749,,198.7980894485504,3.820494172346172e-45,1.055919559548442e-43,,,
73553,,198.73461451904734,3.9443151828368404e-45,1.0872499570302506e-43,,,
261325,,196.98734607090518,9.490406540173788e-45,2.609108591679524e-43,,,
141253,,196.56834950624514,1.1714575329664903e-44,3.2120809188885928e-43,,,
133810,,195.15808106674757,2.379635303104903e-44,6.5076763341753026e-43,,,
441259,,194.62605242502556,3.109036385924157e-44,8.480080347119118e-43,,,
443563,,194.39238983987056,3.496417072530046e-44,9.511718905165508e-43,,,
137053,,194.35683793839775,3.5594471422906713e-44,9.657904622110877e-43,,,
4297894,,193.89115827849776,4.497998203516716e-44,1.2172707638267113e-42,,,
374366,,193.87048763888546,4.54496735644761e-44,1.2267870329403522e-42,,,
434657,,193.82415432054398,4.652038505966289e-44,1.2524348226425305e-42,,,
75941,,193.28413232129486,6.102493583477374e-44,1.6386850986950094e-42,,,
201340,,192.97559615175447,7.126044202703455e-44,1.908604416352946e-42,,,
4024561,,192.96523296332347,7.163254700522033e-44,1.9136386336201793e-42,,,
193020,,191.41488882588652,1.5613391505937846e-43,4.1603683212745153e-42,,,
439935,,190.94537888394564,1.976868956215105e-43,5.2541233230146734e-42,,,
437663,,190.71875272358093,2.2153603052102357e-43,5.872965380547135e-42,,,
4208390,,190.13416631364686,2.9719773004723956e-43,7.858724709035404e-42,,,
442752,,189.3175824712129,4.480117677309579e-43,1.181659464533024e-41,,,
4110056,,189.14980435285082,4.874302979869262e-43,1.282373583969655e-41,,,
4085898,,188.58457434907893,6.475805787527866e-43,1.699408427878525e-41,,,
24609,,187.9270117,9.012231800045516e-43,2.359070853049698e-41,,,
4200056,,187.86754450877612,9.285675567216103e-43,2.4245412184550185e-41,,,
4201745,,187.23058318892708,1.278962234667747e-42,3.331071564578252e-41,,,
36717006,,186.88635335372268,1.5205535422161516e-42,3.950398102677562e-41,,,
4058350,,186.74707255563996,1.630821256112005e-42,4.2263078537446273e-41,,,
321588,,186.6998113643849,1.670026601023564e-42,4.3171433924967354e-41,,,
257315,,186.3065336013223,2.035052807545749e-42,5.247709373701098e-41,,,
314658,,186.25753768380167,2.085794549460981e-42,5.365241821286762e-41,,,
40305987,,185.55598817076557,2.967713165857121e-42,7.614932152984495e-41,,,
44784621,,184.84344094941986,4.24596356773739e-42,1.086799344727265e-40,,,
380375,,183.27779892724973,9.327787731710071e-42,2.3816798552317214e-40,,,
316822,,182.5535857815156,1.342425316545011e-41,3.4192362474352337e-40,,,
444100,,180.31190812322376,4.1430334437182724e-41,1.0526749033525742e-39,,,
316998,,179.91885383590542,5.048214947071443e-41,1.2795377982918642e-39,,,
443600,,178.76292607064025,9.026695311710281e-41,2.2823702598368185e-39,,,
314131,,178.74952790610286,9.087705745207581e-41,2.292219371461097e-39,,,
4013160,,178.6688724738041,9.46379440700462e-41,2.3813014885615498e-39,,,
314059,,178.26671311248717,1.1584494204544712e-40,2.9078759365610784e-39,,,
439254,,178.13362740550014,1.2386159615950022e-40,3.1016137525048825e-39,,,
200174,,178.12678809829697,1.242882448928853e-40,3.1048159637665e-39,,,
36717169,,178.1211286553216,1.2464240253936237e-40,3.106196276232743e-39,,,
4028387,,177.43631867414783,1.758724095163505e-40,4.3724068892198914e-39,,,
4246581,,177.37722659980494,1.8117610982492268e-40,4.4935134446314955e-39,,,
4307956,,176.13037781707402,3.3912955363178398e-40,8.391034098432141e-39,,,
315078,,175.37496829627165,4.95819646264506e-40,1.2238854546272556e-38,,,
254061,,175.2471805270562,5.287239938007338e-40,1.302014157245788e-38,,,
4155910,,174.7290180877423,6.860920981470763e-40,1.6855482467953705e-38,,,
192359,,174.23965096787254,8.775045368238542e-40,2.1507139496871444e-38,,,
4270024,,173.95725681537576,1.0113902621133324e-39,2.4730276715015886e-38,,,
36713126,,173.92624797616904,1.0272840142412401e-39,2.505994243191307e-38,,,
442287,,172.68054389118817,1.921919002486005e-39,4.677419736261022e-38,,,
443580,,172.1742811511143,2.4791283585833397e-39,6.019416332335997e-38,,,
74635,,172.02833628657476,2.667918768104289e-39,6.462706722177104e-38,,,
44782733,,170.99851754748954,4.477998495095103e-39,1.0822176828146117e-37,,,
78508,,170.42931943725756,5.962103572633862e-39,1.4375447871649904e-37,,,
373179,,170.24289762640402,6.548102060727639e-39,1.5751823290528155e-37,,,
45766714,,169.28347161894425,1.0608777067532135e-38,2.5461064962077126e-37,,,
4115173,,168.01633535835919,2.0064724090077012e-38,4.804438081660836e-37,,,
79864,,167.99939587623996,2.023639718001076e-38,4.8344055056246394e-37,,,
4258683,,167.4669083832145,2.645104036894745e-38,6.3045690714243555e-37,,,
4182562,,165.82670420977354,6.035606569719222e-38,1.4352865783185848e-36,,,
4093347,,164.70588606309042,1.0606176740445183e-37,2.5164243992398704e-36,,,
434494,,163.6001944485063,1.8497033980818977e-37,4.378614513181567e-36,,,
199856,,162.6755375696802,2.9451330586982864e-37,6.955868805907408e-36,,,
4155909,,162.5424259339621,3.149092225505202e-37,7.420718006224504e-36,,,
4204781,,162.40145800023896,3.3805108434933162e-37,7.948024589498313e-36,,,
375393,,162.12458163139257,3.885718797989869e-37,9.11521213289181e-36,,,
135777,,161.7571646729286,4.674570495155543e-37,1.0941021753526216e-35,,,
40480160,,160.92376919630493,7.109178431950343e-37,1.6601928598837744e-35,,,
35611566,,160.50494787039253,8.77656074549661e-37,2.0449780104753532e-35,,,
4111412,,158.89641633425464,1.971392673488167e-36,4.5831571952771883e-35,,,
375800,,156.70924835388985,5.9249320850995665e-36,1.3743726390257745e-34,,,
440417,,155.95495890529097,8.659842122054245e-36,2.004300207848279e-34,,,
4309257,,155.51375081214337,1.0812462953534575e-35,2.496958111402918e-34,,,
4111921,,154.69909189217657,1.6291153345237553e-35,3.753828504738551e-34,,,
4152592,,154.5599772,1.747242230081015e-35,4.017110897124316e-34,,,
434911,,154.2742288622692,2.017434131248007e-35,4.62807406002854e-34,,,
4224926,,153.38203971041554,3.160671409016639e-35,7.234735084251303e-34,,,
4280354,,152.1229299140137,5.956056053506406e-35,1.360337022154694e-33,,,
194406,,152.04739968523455,6.186804966670834e-35,1.4099402897728796e-33,,,
195588,,150.32841315114368,1.4695248671346168e-34,3.3416416672347785e-33,,,
4053599,,149.68180921963605,2.0347410207240313e-34,4.616818490690859e-33,,,
26823,,149.45237402842199,2.283805686575018e-34,5.170655489082262e-33,,,
443740,,149.31866470637385,2.4427870081737657e-34,5.518574475856907e-33,,,
78605,,149.21836173114815,2.5692723211820376e-34,5.79173057738042e-33,,,
4299417,,147.91008166822752,4.963486810358537e-34,1.116462227992336e-32,,,
372897,,147.8283384016656,5.171966061524671e-34,1.1608438728156453e-32,,,
75004,,147.64937858902113,5.659471613071089e-34,1.2675264871343696e-32,,,
4264617,,147.52666959805913,6.0200483556183794e-34,1.345383709926585e-32,,,
435783,,147.34218910569786,6.605832434813689e-34,1.4731289841756192e-32,,,
4233565,,147.2121275427508,7.052763275627833e-34,1.5694286072874612e-32,,,
435524,,147.08249326927694,7.528315630995214e-34,1.6716721375491936e-32,,,
4219836,,146.7311982129696,8.98448092072028e-34,1.9907617426039478e-32,,,
4057826,,145.60577472831918,1.5831621416414486e-33,3.500472548071901e-32,,,
195007,,145.4771123645708,1.689092701628793e-33,3.726762495823018e-32,,,
374044,,145.4469671169438,1.714919921524099e-33,3.775730471287804e-32,,,
4112020,,144.70300656561102,2.4939717867160028e-33,5.479356196099936e-32,,,
4274575,,143.77828751543314,3.97251169677426e-33,8.709354757991162e-32,,,
81723,,142.8780382867559,6.250249216728753e-33,1.3674229444262147e-31,,,
321319,,142.58899380064813,7.2293013401729e-33,1.5782962085520331e-31,,,
198520,,142.22147852844165,8.698694029177543e-33,1.8951117054761641e-31,,,
260139,,141.8806016765486,1.032734096641997e-32,2.2452244209840237e-31,,,
438252,,141.6806922280706,1.1420899308664344e-32,2.477786756067638e-31,,,
4001450,,140.94063216953066,1.6577688544367638e-32,3.589069569855594e-31,,,
44782715,,140.82201411711142,1.7597942026136165e-32,3.8020335454388153e-31,,,
45757435,,140.64173673805269,1.927005543149609e-32,4.154655934525049e-31,,,
4119307,,139.41317815340958,3.5771732864619365e-32,7.696477182797608e-31,,,
74132,,138.806267,4.855827932899454e-32,1.0425984272456845e-30,,,
4052646,,138.77315977521488,4.937459006743436e-32,1.0579396700634597e-30,,,
4110190,,138.1427247,6.782279324123059e-32,1.450235529553227e-30,,,
4128827,,137.70942380626488,8.436035489703303e-32,1.7996439002485534e-30,,,
135893,,137.70590822541175,8.450983673222614e-32,1.7996439002485534e-30,,,
4328079,,137.37729472396728,9.971862955364961e-32,2.1191738206984186e-30,,,
259848,,137.1792141738341,1.1017875583396904e-31,2.336689042095115e-30,,,
437703,,136.62325573625932,1.4577804063293792e-31,3.0853877764918348e-30,,,
44782719,,135.99673030091182,1.9985928326214303e-31,4.2214180318296554e-30,,,
4110189,,134.21975795653327,4.8910734111443484e-31,1.0309946224870602e-29,,,
46273403,,134.0613879915895,5.297201152254537e-31,1.1143423962394564e-29,,,
4286201,,133.48168730246425,7.0933977300035955e-31,1.4891836204080275e-29,,,
4128914,,133.35376695070326,7.565489847694114e-31,1.5837164371228083e-29,,,
432869,,133.3514921283623,7.57416348393029e-31,1.5837164371228083e-29,,,
30437,,133.0641269688368,8.753805417377583e-31,1.8266977087828886e-29,,,
45767658,,132.93778038990558,9.329019291685081e-31,1.9428290276391054e-29,,,
42873170,,132.81867202570163,9.905852647802036e-31,2.055737231792566e-29,,,
37016768,,132.81769228794374,9.910742428099264e-31,2.055737231792566e-29,,,
29735,,132.5706033468579,1.1224301993935495e-30,2.323564667748559e-29,,,
43531622,,131.9083066103599,1.566920408786272e-30,3.237263794852274e-29,,,
441594,,131.8737301566597,1.5944511336602967e-30,3.287606385118612e-29,,,
261880,,131.46550522718675,1.9584816668428934e-30,4.03020623402601e-29,,,
4058219,,131.1818369647256,2.259328905130611e-30,4.6401079016042115e-29,,,
4298026,,130.83010176215387,2.6973184500752683e-30,5.528704799444219e-29,,,
4308394,,130.77398217109294,2.7746629161111594e-30,5.676042721304561e-29,,,
375806,,130.4381774970155,3.2860893045033614e-30,6.709045196934957e-29,,,
4323418,,130.26775509623744,3.5806825104181684e-30,7.296167185934432e-29,,,
132736,,130.0332493866435,4.029707708157395e-30,8.195053327430851e-29,,,
4098302,,129.90290824052914,4.3031977859656956e-30,8.734146756202248e-29,,,
4083820,,129.67924273957084,4.816463821559278e-30,9.756860045544644e-29,,,
438406,,129.6194977758828,4.963640676683178e-30,1.0035438504297974e-28,,,
40481354,,129.38198258594534,5.5945923022691455e-30,1.1289126835957468e-28,,,
4236312,,129.0523191635077,6.60540847970409e-30,1.3302985449822654e-28,,,
4298028,,128.77765230410733,7.58575079410845e-30,1.5247799275120892e-28,,,
4002359,,128.70178803971112,7.881308608260201e-30,1.581130483726641e-28,,,
4013596,,128.66453098229354,8.030646870275856e-30,1.607986171019397e-28,,,
4226991,,128.31924017543938,9.556618687937273e-30,1.9098534885585413e-28,,,
4232337,,127.90062644563847,1.180059647983797e-29,2.353777324730829e-28,,,
45757559,,127.5708827338128,1.393346082531262e-29,2.7738797872921217e-28,,,
40490423,,127.3277170844206,1.574960965908551e-29,3.12944442786265e-28,,,
195079,,127.13318019456824,1.7371604737311516e-29,3.4451472601172e-28,,,
434770,,126.75595631430589,2.1008185515138915e-29,4.158420264253783e-28,,,
27587,,125.65165045325179,3.664853512266961e-29,7.240524277467349e-28,,,
4152351,,125.6451252,3.676924073721717e-29,7.250587281615955e-28,,,
435243,,125.56800605796872,3.822629031821736e-29,7.523628958085508e-28,,,
319844,,125.32578640945715,4.318891852406495e-29,8.484295676787957e-28,,,
4133224,,125.01662407816316,5.0470100083976413e-29,9.895948680616658e-28,,,
79936,,124.86795037107103,5.439671373522694e-29,1.0645774936656842e-27,,,
135333,,124.5662491003218,6.332912027824553e-29,1.2370605600216682e-27,,,
4307254,,124.48212987904454,6.607149501424741e-29,1.2882082104841633e-27,,,
36713107,,124.2010453457203,7.612619947420921e-29,1.4814671628014647e-27,,,
134441,,124.13540975502937,7.868641191254355e-29,1.528428397374117e-27,,,
443200,,122.65675512207292,1.6578569689820146e-28,3.2142629891158763e-27,,,
4148906,,122.52531916485154,1.7714021893183873e-28,3.42800959988765e-27,,,
193322,,122.1295476438158,2.162466432248487e-28,4.177016944967709e-27,,,
376965,,121.81309010469785,2.5364235070476426e-28,4.890262167947885e-27,,,
4332304,,121.80197031632183,2.55067961500735e-28,4.908641214658589e-27,,,
4142875,,121.53894545940389,2.9122794188803487e-28,5.594160392052604e-27,,,
4115027,,121.36636413084365,3.176963883423118e-28,6.091330014120488e-27,,,
200962,,121.26616544884648,3.341539902840979e-28,6.3950796814592e-27,,,
40487064,,121.1361562726701,3.567853548498885e-28,6.815649646323605e-27,,,
437528,,121.05087441595536,3.7245708580090856e-28,7.101970707601912e-27,,,
80141,,120.84963691912503,4.122208527412208e-28,7.845785900525213e-27,,,
376063,,120.63916325286596,4.583594875993447e-28,8.70799231285629e-27,,,
4152347,,120.5354705,4.829548993567508e-28,9.158516996560866e-27,,,
433753,,119.6010304353208,7.735360861891683e-28,1.4642234986662728e-26,,,
373852,,119.2274530912027,9.338352575537865e-28,1.764439272090718e-26,,,
4305080,,118.68340097282973,1.2285328932601839e-27,2.31704425168055e-26,,,
43530690,,117.93905377375194,1.7879844037684986e-27,3.366074986225043e-26,,,
4103295,,117.73891581356744,1.9778161833540356e-27,3.716720755409609e-26,,,
4214530,,117.38216159169198,2.36756725226353e-27,4.4411117121881954e-26,,,
43531028,,117.28434481191474,2.487259134886374e-27,4.6572246720250805e-26,,,
4052509,,117.0485152082689,2.8013068936778335e-27,5.235823963866915e-26,,,
4129404,,116.56466248593738,3.575301671741074e-27,6.670473065122665e-26,,,
380094,,115.90607533612905,4.983484551410493e-27,9.281070153809649e-26,,,
4055700,,115.49173862581043,6.141436056862508e-27,1.1417138372614523e-25,,,
4332246,,115.3548444,6.580356083964434e-27,1.2211260790099714e-25,,,
4328879,,114.05739043833907,1.265910721210265e-26,2.3449811434611537e-25,,,
4248429,,113.55462541412994,1.6312489849140364e-26,3.0163593329584814e-25,,,
4022073,,113.03658539217335,2.1182992609646473e-26,3.9100117086935374e-25,,,
4195677,,112.65654892321746,2.565842872268372e-26,4.72770197315832e-25,,,
4046093,,112.45583079547886,2.8392006373919237e-26,5.222119119252544e-25,,,
4138617,,112.24699788359811,3.1545710383332387e-26,5.791926189109366e-25,,,
439253,,112.01920506231819,3.538657091782571e-26,6.485665696261813e-25,,,
4211231,,111.65386103672319,4.2547019681577483e-26,7.784306840333683e-25,,,
316437,,111.43153505854072,4.7596169140306556e-26,8.692783650370223e-25,,,
197304,,111.40871173811746,4.8147277619117157e-26,8.778008930137992e-25,,,
379805,,110.96076739013178,6.035335162156748e-26,1.0984098599848147e-24,,,
4322024,,110.72843094728339,6.785781923604551e-26,1.2328294711555681e-24,,,
194686,,110.68417613427926,6.93897003191636e-26,1.2584603241129985e-24,,,
4353709,,110.60592184634088,7.218361612288954e-26,1.3068504159391432e-24,,,
4207936,,110.59526193453388,7.257281546614191e-26,1.3116116492593854e-24,,,
44782778,,110.41020141541448,7.967401631936795e-26,1.4374520444285967e-24,,,
379801,,110.06490155392552,9.483441808680419e-26,1.7080056720243832e-24,,,
434633,,109.41700648052851,1.3149651879629689e-25,2.364207306801241e-24,,,
312622,,109.00739042579522,1.616819058887301e-25,2.901897005173892e-24,,,
4113008,,108.97044507179464,1.647237869875197e-25,2.9513958523694908e-24,,,
4279139,,107.78867881816304,2.990195485856054e-25,5.348384077283324e-24,,,
376112,,107.03296790532517,4.378251489006596e-25,7.817661421607655e-24,,,
36715746,,106.86440502037328,4.766941226640622e-25,8.497093177915839e-24,,,
4172970,,106.57724312975571,5.510233909265091e-25,9.80519705224021e-24,,,
436339,,106.1871352519321,6.709078315031829e-25,1.1918075529882183e-23,,,
4234997,,106.07002639460435,7.117508984115918e-25,1.2622039823026044e-23,,,
4290976,,105.9795636187159,7.44995587527389e-25,1.3189087130467849e-23,,,
4242574,,105.9078136945106,7.724642817221814e-25,1.3652123836151204e-23,,,
436278,,105.89559598361383,7.772416212153894e-25,1.3713234172615157e-23,,,
4168796,,105.54667515354745,9.268873556358213e-25,1.632578542333467e-23,,,
437312,,105.08730574719819,1.1687125796690314e-24,2.0550357238444288e-23,,,
4305841,,105.05083256619675,1.1904242843370974e-24,2.0896772234512022e-23,,,
4168553,,104.16420316720556,1.862249175058476e-24,3.2634896167297946e-23,,,
4050853,,103.45464699898993,2.6642372288462303e-24,4.6610695761229e-23,,,
261600,,103.22568222228652,2.9906403764230083e-24,5.223316771729059e-23,,,
134681,,103.1405800665628,3.1219049229803982e-24,5.443428852283943e-23,,,
436676,,102.90063113301244,3.523873530176119e-24,6.1340190495126e-23,,,
40480602,,102.78284237388144,3.739744291248189e-24,6.498900112817923e-23,,,
37311319,,102.39839051893682,4.540703791911115e-24,7.877628348170336e-23,,,
4227449,,101.76778697693804,6.242712181963802e-24,1.0812377499161306e-22,,,
195847,,101.65274532658214,6.6159968628090304e-24,1.1422830355432237e-22,,,
193874,,101.65239963958643,6.617151533843539e-24,1.1422830355432237e-22,,,
256449,,101.53280594684998,7.028964384773757e-24,1.2113598322814075e-22,,,
4300110,,101.39038279721139,7.552960570744903e-24,1.2995093750195535e-22,,,
